CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100),Gender_Enc,Cluster,Segment,R_proxy,F_proxy,M_proxy,RFM_Segment
315,Male,39,73.0,29.0,0,4,Loyal Customers,Low,Moderate,High,Loyal Customers
316,Female,26,28.0,59.0,1,1,Discount Seekers,Moderate,High,Low,Discount Seekers
317,Female,59,93.0,32.0,1,0,New Customers,Low,Low,High,New Customers
318,Male,57,21.0,12.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
319,Male,38,24.0,25.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
320,Female,30,87.0,73.0,1,3,VIP Customers,High,High,High,VIP Customers
321,Female,33,118.0,17.0,1,0,New Customers,Low,Moderate,High,New Customers
322,Female,20,43.0,84.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
323,Male,29,51.0,78.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
324,Male,20,116.0,78.0,0,3,VIP Customers,High,High,High,VIP Customers
325,Female,44,70.0,60.0,1,4,Loyal Customers,High,Moderate,High,Loyal Customers
326,Female,21,42.0,71.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
327,Female,65,135.0,41.0,1,0,New Customers,Moderate,Low,High,New Customers
328,Male,23,40.0,71.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
329,Male,53,114.0,27.0,0,0,New Customers,Low,Low,High,New Customers
330,Male,37,79.0,90.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
331,Female,37,127.0,75.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
332,Male,26,43.0,76.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
333,Male,49,35.0,18.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
334,Female,50,33.0,5.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
335,Male,59,32.0,19.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
336,Female,31,26.0,16.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
337,Male,23,52.0,19.0,0,2,At-Risk / Churn,Low,High,Moderate,At-Risk / Churn
338,Female,32,51.0,79.0,1,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
339,Female,37,97.0,33.0,1,0,New Customers,Low,Moderate,High,New Customers
340,Female,28,36.0,18.0,1,2,At-Risk / Churn,Low,High,Low,At-Risk / Churn
341,Male,43,109.0,32.0,0,0,New Customers,Low,Moderate,High,New Customers
342,Female,67,111.0,7.0,1,0,New Customers,Low,Low,High,New Customers
343,Male,54,28.0,15.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
344,Female,53,115.0,23.0,1,0,New Customers,Low,Low,High,New Customers
345,Male,38,86.0,92.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
346,Female,29,46.0,71.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
347,Female,18,45.0,92.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
348,Female,37,40.0,12.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
349,Male,37,101.0,84.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
350,Male,40,27.0,79.0,0,1,Discount Seekers,High,Moderate,Low,Discount Seekers
351,Male,55,114.0,32.0,0,0,New Customers,Low,Low,High,New Customers
352,Female,34,67.0,51.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
353,Male,31,47.0,86.0,0,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
354,Female,56,17.0,14.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
355,Male,47,29.0,25.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
356,Male,23,35.0,89.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
357,Male,41,21.0,16.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
358,Female,70,101.0,33.0,1,0,New Customers,Low,Low,High,New Customers
359,Male,31,49.0,53.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
360,Female,43,125.0,45.0,1,0,New Customers,Moderate,Moderate,High,New Customers
361,Female,26,95.0,74.0,1,3,VIP Customers,High,High,High,VIP Customers
362,Female,25,40.0,77.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
363,Female,60,110.0,35.0,1,0,New Customers,Moderate,Low,High,New Customers
364,Male,57,128.0,30.0,0,0,New Customers,Low,Low,High,New Customers
365,Male,18,70.0,26.0,0,4,Loyal Customers,Low,High,High,Loyal Customers
366,Female,39,86.0,87.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
367,Male,28,45.0,72.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
368,Female,41,44.0,60.0,1,1,Discount Seekers,High,Moderate,Low,Discount Seekers
369,Female,40,31.0,21.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
370,Female,47,37.0,27.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
371,Female,33,34.0,9.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
372,Male,47,27.0,24.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
373,Female,32,33.0,14.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
374,Female,26,42.0,86.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
375,Female,49,35.0,20.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
376,Male,45,76.0,69.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
377,Male,34,63.0,40.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
378,Male,55,30.0,13.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
379,Female,33,56.0,79.0,1,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
380,Male,43,108.0,90.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
381,Female,54,30.0,25.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
382,Male,29,58.0,90.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
383,Female,18,45.0,57.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
384,Female,30,47.0,45.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
385,Female,25,41.0,78.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
386,Male,26,38.0,68.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
387,Female,35,87.0,73.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
388,Male,50,36.0,1.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
389,Male,26,44.0,68.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
390,Male,22,48.0,61.0,0,4,Loyal Customers,High,High,Moderate,Loyal Customers
391,Female,18,69.0,73.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
392,Female,48,104.0,38.0,1,0,New Customers,Moderate,Low,High,New Customers
393,Male,31,84.0,67.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
394,Male,30,31.0,53.0,0,4,Loyal Customers,Moderate,High,Low,Loyal Customers
395,Male,35,107.0,77.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
396,Female,35,56.0,36.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
397,Male,28,69.0,61.0,0,4,Loyal Customers,High,High,Moderate,Loyal Customers
398,Female,57,109.0,15.0,1,0,New Customers,Low,Low,High,New Customers
399,Male,27,45.0,88.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
400,Female,23,44.0,75.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
401,Male,44,15.0,31.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
402,Female,18,56.0,76.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
403,Female,45,127.0,52.0,1,0,New Customers,Moderate,Moderate,High,New Customers
404,Female,31,56.0,27.0,1,2,At-Risk / Churn,Low,Moderate,Moderate,At-Risk / Churn
405,Male,39,100.0,61.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
406,Female,45,47.0,88.0,1,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
407,Female,29,77.0,62.0,1,4,Loyal Customers,High,High,High,Loyal Customers
408,Female,49,30.0,18.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
409,Male,28,54.0,51.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
410,Male,39,40.0,5.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
411,Male,38,98.0,86.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
412,Female,18,60.0,79.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
413,Male,29,29.0,43.0,0,2,At-Risk / Churn,Moderate,High,Low,At-Risk / Churn
414,Male,66,109.0,29.0,0,0,New Customers,Low,Low,High,New Customers
415,Male,18,41.0,75.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
416,Male,49,93.0,26.0,0,0,New Customers,Low,Low,High,New Customers
417,Male,38,125.0,90.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
418,Male,54,114.0,74.0,0,3,VIP Customers,High,Low,High,VIP Customers
419,Female,23,34.0,69.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
420,Male,25,58.0,90.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
421,Female,18,59.0,87.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
422,Female,25,51.0,80.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
423,Male,37,26.0,13.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
424,Female,40,97.0,47.0,1,0,New Customers,Moderate,Moderate,High,New Customers
425,Male,47,23.0,15.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
426,Male,48,91.0,28.0,0,0,New Customers,Low,Low,High,New Customers
427,Male,61,119.0,22.0,0,0,New Customers,Low,Low,High,New Customers
428,Female,22,59.0,46.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
429,Female,29,125.0,77.0,1,3,VIP Customers,High,High,High,VIP Customers
430,Female,21,35.0,14.0,1,2,At-Risk / Churn,Low,High,Low,At-Risk / Churn
431,Male,55,24.0,18.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
432,Female,31,41.0,74.0,1,1,Discount Seekers,High,Moderate,Low,Discount Seekers
433,Male,18,49.0,81.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
434,Female,48,19.0,29.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
435,Male,48,24.0,23.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
436,Female,37,31.0,53.0,1,4,Loyal Customers,Moderate,Moderate,Low,Loyal Customers
437,Female,32,29.0,36.0,1,2,At-Risk / Churn,Moderate,Moderate,Low,At-Risk / Churn
438,Male,36,54.0,65.0,0,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
439,Female,26,34.0,76.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
440,Male,33,30.0,15.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
441,Male,43,21.0,33.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
442,Male,37,61.0,30.0,0,4,Loyal Customers,Low,Moderate,Moderate,Loyal Customers
443,Female,38,114.0,77.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
444,Male,36,100.0,92.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
445,Female,29,73.0,65.0,1,4,Loyal Customers,High,High,High,Loyal Customers
446,Female,39,53.0,40.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
447,Male,33,76.0,61.0,0,4,Loyal Customers,High,Moderate,High,Loyal Customers
448,Male,22,35.0,74.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
449,Female,37,102.0,76.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
450,Female,61,35.0,27.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
451,Male,25,49.0,87.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
452,Male,41,118.0,28.0,0,0,New Customers,Low,Moderate,High,New Customers
453,Male,44,118.0,21.0,0,0,New Customers,Low,Moderate,High,New Customers
454,Female,30,42.0,73.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
455,Female,51,35.0,33.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
456,Female,40,118.0,28.0,1,0,New Customers,Low,Moderate,High,New Customers
457,Female,56,32.0,28.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
458,Female,52,121.0,19.0,1,0,New Customers,Low,Low,High,New Customers
459,Male,57,38.0,5.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
460,Female,41,27.0,23.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
461,Male,60,28.0,22.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
462,Male,28,33.0,79.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
463,Male,24,42.0,72.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
464,Male,47,143.0,25.0,0,0,New Customers,Low,Low,High,New Customers
465,Female,33,57.0,47.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
466,Female,41,109.0,81.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
467,Female,25,73.0,68.0,1,4,Loyal Customers,High,High,High,Loyal Customers
468,Male,25,65.0,32.0,0,4,Loyal Customers,Low,High,Moderate,Loyal Customers
469,Female,30,119.0,94.0,1,3,VIP Customers,High,High,High,VIP Customers
470,Male,29,59.0,60.0,0,4,Loyal Customers,High,High,Moderate,Loyal Customers
471,Female,46,37.0,26.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
472,Female,42,76.0,66.0,1,4,Loyal Customers,High,Moderate,High,Loyal Customers
473,Female,42,41.0,15.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
474,Male,41,81.0,60.0,0,4,Loyal Customers,High,Moderate,High,Loyal Customers
475,Male,50,99.0,44.0,0,0,New Customers,Moderate,Low,High,New Customers
476,Female,31,59.0,69.0,1,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
477,Male,46,32.0,8.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
478,Male,51,102.0,28.0,0,0,New Customers,Low,Low,High,New Customers
479,Female,40,71.0,75.0,1,1,Discount Seekers,High,Moderate,High,Discount Seekers
480,Male,45,104.0,42.0,0,0,New Customers,Moderate,Moderate,High,New Customers
481,Female,22,47.0,85.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
482,Female,25,37.0,96.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
483,Male,49,119.0,19.0,0,0,New Customers,Low,Low,High,New Customers
484,Male,37,31.0,71.0,0,1,Discount Seekers,High,Moderate,Low,Discount Seekers
485,Male,41,121.0,35.0,0,0,New Customers,Moderate,Moderate,High,New Customers
486,Female,33,68.0,53.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
487,Female,42,33.0,11.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
488,Female,21,105.0,90.0,1,3,VIP Customers,High,High,High,VIP Customers
489,Male,32,70.0,20.0,0,4,Loyal Customers,Low,Moderate,High,Loyal Customers
490,Male,32,54.0,36.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
491,Female,50,121.0,4.0,1,0,New Customers,Low,Low,High,New Customers
492,Female,27,34.0,56.0,1,1,Discount Seekers,Moderate,High,Low,Discount Seekers
493,Female,49,121.0,70.0,1,3,VIP Customers,High,Low,High,VIP Customers
494,Male,56,15.0,31.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
495,Female,46,113.0,24.0,1,0,New Customers,Low,Low,High,New Customers
496,Female,34,99.0,100.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
497,Female,56,108.0,44.0,1,0,New Customers,Moderate,Low,High,New Customers
498,Male,42,21.0,20.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
499,Male,33,65.0,61.0,0,4,Loyal Customers,High,Moderate,Moderate,Loyal Customers
500,Male,35,55.0,44.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
501,Male,18,40.0,53.0,0,4,Loyal Customers,Moderate,High,Low,Loyal Customers
502,Female,39,119.0,26.0,1,0,New Customers,Low,Moderate,High,New Customers
503,Male,39,84.0,80.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
504,Male,36,48.0,47.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
505,Female,25,42.0,84.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
506,Male,29,36.0,5.0,0,2,At-Risk / Churn,Low,High,Low,At-Risk / Churn
507,Male,41,51.0,42.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
508,Male,49,61.0,56.0,0,4,Loyal Customers,Moderate,Low,Moderate,Loyal Customers
509,Female,52,41.0,43.0,1,4,Loyal Customers,Moderate,Low,Low,Loyal Customers
510,Female,18,48.0,100.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
511,Male,18,39.0,58.0,0,1,Discount Seekers,Moderate,High,Low,Discount Seekers
512,Female,61,108.0,35.0,1,0,New Customers,Moderate,Low,High,New Customers
513,Male,30,69.0,68.0,0,4,Loyal Customers,High,High,Moderate,Loyal Customers
514,Female,24,57.0,56.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
515,Female,53,29.0,9.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
516,Female,53,28.0,13.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
517,Male,41,82.0,77.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
518,Male,24,73.0,47.0,0,4,Loyal Customers,Moderate,High,High,Loyal Customers
519,Male,33,72.0,48.0,0,4,Loyal Customers,Moderate,Moderate,High,Loyal Customers
520,Male,39,30.0,26.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
521,Female,32,108.0,34.0,1,0,New Customers,Low,Moderate,High,New Customers
522,Male,30,112.0,80.0,0,3,VIP Customers,High,High,High,VIP Customers
523,Male,36,71.0,28.0,0,4,Loyal Customers,Low,Moderate,High,Loyal Customers
524,Male,39,43.0,43.0,0,4,Loyal Customers,Moderate,Moderate,Low,Loyal Customers
525,Female,18,47.0,56.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
526,Male,41,117.0,24.0,0,0,New Customers,Low,Moderate,High,New Customers
527,Female,54,105.0,34.0,1,0,New Customers,Low,Low,High,New Customers
528,Male,33,110.0,77.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
529,Female,57,33.0,35.0,1,2,At-Risk / Churn,Moderate,Low,Low,At-Risk / Churn
530,Female,36,61.0,37.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
531,Male,24,57.0,59.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
532,Male,33,76.0,52.0,0,4,Loyal Customers,Moderate,Moderate,High,Loyal Customers
533,Male,38,66.0,35.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
534,Male,48,99.0,44.0,0,0,New Customers,Moderate,Low,High,New Customers
535,Male,18,46.0,91.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
536,Female,18,37.0,43.0,1,4,Loyal Customers,Moderate,High,Low,Loyal Customers
537,Female,33,64.0,58.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
538,Female,41,96.0,90.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
539,Male,50,125.0,35.0,0,0,New Customers,Moderate,Low,High,New Customers
540,Female,38,21.0,25.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
541,Female,36,52.0,76.0,1,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
542,Male,25,27.0,83.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
543,Male,28,129.0,71.0,0,3,VIP Customers,High,High,High,VIP Customers
544,Female,27,25.0,51.0,1,4,Loyal Customers,Moderate,High,Low,Loyal Customers
545,Female,19,46.0,80.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
546,Female,35,113.0,94.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
547,Male,65,39.0,16.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
548,Male,25,48.0,73.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
549,Male,38,91.0,51.0,0,4,Loyal Customers,Moderate,Moderate,High,Loyal Customers
550,Male,22,43.0,72.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
551,Female,52,115.0,29.0,1,0,New Customers,Low,Low,High,New Customers
552,Female,23,86.0,34.0,1,0,New Customers,Low,High,High,New Customers
553,Male,63,115.0,31.0,0,0,New Customers,Low,Low,High,New Customers
554,Male,52,105.0,32.0,0,0,New Customers,Low,Low,High,New Customers
555,Male,26,61.0,50.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
556,Male,58,105.0,20.0,0,0,New Customers,Low,Low,High,New Customers
557,Female,22,17.0,14.0,1,2,At-Risk / Churn,Low,High,Low,At-Risk / Churn
558,Female,39,34.0,7.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
559,Male,18,54.0,75.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
560,Male,19,40.0,75.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
561,Male,18,42.0,63.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
562,Female,29,113.0,92.0,1,3,VIP Customers,High,High,High,VIP Customers
563,Female,60,31.0,26.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
564,Male,46,38.0,25.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
565,Female,40,141.0,73.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
566,Female,52,123.0,42.0,1,0,New Customers,Moderate,Low,High,New Customers
567,Female,35,136.0,83.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
568,Female,33,93.0,18.0,1,0,New Customers,Low,Moderate,High,New Customers
569,Male,35,56.0,35.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
570,Male,53,115.0,74.0,0,3,VIP Customers,High,Low,High,VIP Customers
571,Male,44,104.0,22.0,0,0,New Customers,Low,Moderate,High,New Customers
572,Female,30,27.0,56.0,1,1,Discount Seekers,Moderate,High,Low,Discount Seekers
573,Female,37,98.0,82.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
574,Male,25,35.0,66.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
575,Male,32,59.0,49.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
576,Male,32,43.0,57.0,0,4,Loyal Customers,Moderate,Moderate,Low,Loyal Customers
577,Female,48,38.0,14.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
578,Male,37,72.0,58.0,0,4,Loyal Customers,Moderate,Moderate,High,Loyal Customers
579,Male,55,98.0,43.0,0,0,New Customers,Moderate,Low,High,New Customers
580,Female,31,118.0,85.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
581,Male,39,122.0,34.0,0,0,New Customers,Low,Moderate,High,New Customers
582,Male,34,57.0,56.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
583,Male,43,89.0,27.0,0,0,New Customers,Low,Moderate,High,New Customers
584,Male,31,87.0,89.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
585,Female,31,47.0,68.0,1,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
586,Male,28,94.0,72.0,0,3,VIP Customers,High,High,High,VIP Customers
587,Female,44,40.0,17.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
